"rowname","age_group","pop_m","pop_m_p","pop_f","pop_f_p","pop_bs","pop_bs_p","males","males_p","females","females_p","unknown","both_sexes","both_sexes_p","date1","country","path1","sheet1","serial_id"
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"770",13.4029590948651,973,26.2334861148558,14,"1757",18.4461942257218,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",628
"12","Total known",32397179,100,34666524,100,67063703,100,"5745",100,3709,100,71,"9525",100,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",629
"14","Unknown",NA,NA,NA,NA,NA,NA,"41",NA,16,NA,6,"63",NA,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",630
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"5786",NA,3725,NA,77,"9588",NA,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",631
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,2,0.0539228902669183,0,"2",0.020997375328084,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",632
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"6",0.10443864229765,6,0.161768670800755,0,"12",0.125984251968504,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",633
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"33",0.574412532637076,20,0.539228902669183,0,"53",0.556430446194226,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",634
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"88",1.53176675369887,43,1.15934214073874,2,"133",1.39632545931759,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",635
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"312",5.43080939947781,138,3.72067942841736,3,"453",4.75590551181102,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",636
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"773",13.4551784160139,320,8.62766244270693,8,"1101",11.5590551181102,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",637
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1612",28.059181897302,684,18.4416284712861,17,"2313",24.2834645669291,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",638
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2151",37.4412532637076,1522,41.0353194931248,27,"3700",38.8451443569554,"2020-04-13","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",639
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0280033604032484,0,"1",0.0108861310690181,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",640
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"744",13.4102379235761,934,26.155138616634,12,"1690",18.3975615066405,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",641
"12","Total known",32397179,100,34666524,100,67063703,100,"5548",100,3571,100,67,"9186",100,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",642
"14","Unknown",NA,NA,NA,NA,NA,NA,"40",NA,21,NA,6,"67",NA,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",643
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"5588",NA,3592,NA,73,"9253",NA,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",644
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,1,0.0280033604032484,0,"1",0.0108861310690181,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",645
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"6",0.108147080028839,6,0.16802016241949,0,"12",0.130633572828217,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",646
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"30",0.540735400144196,19,0.532063847661719,0,"49",0.533420422381885,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",647
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"85",1.53208363374189,42,1.17614113693643,2,"129",1.40431090790333,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",648
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"303",5.46142754145638,135,3.78045365443853,3,"441",4.80078380143697,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",649
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"743",13.3922134102379,305,8.54102492299076,7,"1055",11.4848682778141,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",650
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1552",27.9740447007931,657,18.3982077849342,17,"2226",24.2325277596342,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",651
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2085",37.5811103100216,1471,41.1929431531784,26,"3582",38.9941214892227,"2020-04-12","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",652
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0289939112786315,0,"1",0.0112663361874718,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",653
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"723",13.4862898712927,894,25.9205566830966,12,"1629",18.3528616493916,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",654
"12","Total known",32397179,100,34666524,100,67063703,100,"5361",100,3449,100,66,"8876",100,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",655
"14","Unknown",NA,NA,NA,NA,NA,NA,"41",NA,20,NA,6,"67",NA,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",656
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"5402",NA,3469,NA,72,"8943",NA,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",657
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,1,0.0289939112786315,0,"1",0.0112663361874718,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",658
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"4",0.0746129453460175,5,0.144969556393157,0,"9",0.101397025687246,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",659
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"27",0.503637381085618,18,0.521890403015367,0,"45",0.506985128436233,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",660
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"76",1.41764596157433,40,1.15975645114526,2,"118",1.32942767012168,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",661
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"289",5.39078530124977,132,3.82719628877936,3,"424",4.77692654348806,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",662
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"712",13.2811042715911,294,8.52420991591766,7,"1013",11.412798557909,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",663
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1500",27.9798545047566,642,18.6140910408814,17,"2159",24.3240198287517,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",664
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"2030",37.8660697631039,1422,41.229341838214,25,"3477",39.1730509238396,"2020-04-11","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",665
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,"0",0,1,0.0303030303030303,0,"1",0.0117178345441762,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",666
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"693",13.4068485200232,854,25.8787878787879,11,"1558",18.2563862198266,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",667
"12","Total known",32397179,100,34666524,100,67063703,100,"5169",100,3300,100,65,"8534",100,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",668
"14","Unknown",NA,NA,NA,NA,NA,NA,"39",NA,19,NA,6,"64",NA,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",669
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"5208",NA,3319,NA,71,"8598",NA,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",670
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,1,0.0303030303030303,0,"1",0.0117178345441762,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",671
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"4",0.077384407041981,4,0.121212121212121,0,"8",0.0937426763534099,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",672
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"24",0.464306442251886,18,0.545454545454546,0,"42",0.492149050855402,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",673
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"73",1.41226542851615,40,1.21212121212121,2,"115",1.34755097258027,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",674
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"277",5.35887018765719,125,3.78787878787879,3,"405",4.74572299039138,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",675
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"680",13.1553491971368,277,8.39393939393939,7,"964",11.2959925005859,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",676
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1453",28.1098858579996,618,18.7272727272727,17,"2088",24.46683852824,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",677
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"1965",38.0150899593732,1362,41.2727272727273,25,"3352",39.2781813920787,"2020-04-10","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",678
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,NA,NA,NA,NA,NA,NA,NA,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",679
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"643",13.268675196038,784,25.462812601494,9,"1436",17.9904785767978,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",680
"12","Total known",32397179,100,34666524,100,67063703,100,"4846",100,3079,100,57,"7982",100,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",681
"14","Unknown",NA,NA,NA,NA,NA,NA,"36",NA,20,NA,6,"62",NA,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",682
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"4882",NA,3099,NA,63,"8044",NA,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",683
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,1,0.032478077297824,0,"1",0.0125281884239539,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",684
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"4",0.0825423029302518,4,0.129912309191296,0,"8",0.100225507391631,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",685
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"22",0.453982666116385,16,0.519649236765183,0,"38",0.476071160110248,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",686
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"69",1.42385472554684,36,1.16921078272166,2,"107",1.34051616136307,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",687
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"259",5.3446141147338,122,3.96232543033452,1,"382",4.78576797795039,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",688
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"640",13.2067684688403,264,8.57421240662553,7,"911",11.413179654222,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",689
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1372",28.3120099050764,581,18.8697629100357,15,"1968",24.6554748183413,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",690
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"1837",37.9075526207181,1271,41.2796362455343,23,"3131",39.2257579553997,"2020-04-09","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",691
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,NA,NA,NA,NA,NA,NA,NA,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",692
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"599",13.0557977332171,740,25.2732240437158,9,"1348",17.8047814027209,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",693
"12","Total known",32397179,100,34666524,100,67063703,100,"4588",100,2928,100,55,"7571",100,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",694
"14","Unknown",NA,NA,NA,NA,NA,NA,"36",NA,19,NA,6,"61",NA,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",695
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"4624",NA,2947,NA,61,"7632",NA,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",696
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,1,0.0341530054644809,0,"1",0.0132082948091401,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",697
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"3",0.0653879686137751,3,0.102459016393443,0,"6",0.0792497688548408,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",698
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"19",0.414123801220575,16,0.546448087431694,0,"35",0.462290318319905,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",699
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"64",1.3949433304272,33,1.12704918032787,2,"99",1.30762118610487,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",700
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"243",5.29642545771578,118,4.03005464480874,1,"362",4.78140272090873,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",701
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"613",13.360941586748,248,8.46994535519126,7,"868",11.4647998943336,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",702
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1295",28.2258064516129,560,19.1256830601093,14,"1869",24.6863029982829,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",703
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"1752",38.1865736704446,1209,41.2909836065574,22,"2983",39.400343415665,"2020-04-08","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",704
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,NA,NA,NA,NA,NA,NA,NA,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",705
"10","90+",240468,0.742249811318448,671963,1.93836278480069,912431,1.36054372064722,"554",12.9833606749473,674,24.8067721751932,8,"1236",17.5742926205033,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",706
"12","Total known",32397179,100,34666524,100,67063703,100,"4267",100,2717,100,49,"7033",100,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",707
"14","Unknown",NA,NA,NA,NA,NA,NA,"35",NA,17,NA,6,"58",NA,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",708
"15","TOTAL",32397179,NA,34666524,NA,67063703,NA,"4302",NA,2734,NA,55,"7091",NA,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",709
"2","10-19",4266196,13.1684181514693,4062792,11.7196405385207,8328988,12.4195170075831,"0",0,1,0.0368052999631947,0,"1",0.0142186833499218,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",710
"3","20-29",3737191,11.5355444991059,3733717,10.7703818242637,7470908,11.1400171267012,"3",0.0703070072650574,4,0.147221199852779,0,"7",0.0995307834494526,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",711
"4","30-39",4025803,12.4263998417887,4262454,12.2955909857014,8288257,12.3587822163652,"16",0.37497070541364,13,0.478468899521531,0,"29",0.412341817147732,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",712
"5","40-49",4233782,13.068366230282,4350667,12.5500526098319,8584449,12.8004399041311,"62",1.45301148347785,30,1.10415899889584,2,"94",1.33655623489265,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",713
"14","Unknown",NA,NA,NA,NA,NA,NA,"12",NA,3,NA,0,"15",NA,"2020-03-25","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",877
"6","50-59",4294564,13.2559813309671,4490542,12.9535398472601,8785106,13.0996434837486,"222",5.20271853761425,109,4.01177769598822,1,"332",4.72060287217404,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",714
"7","60-69",3792182,11.7052845866611,4207424,12.1368499478056,7999606,11.9283690612789,"576",13.498945394891,230,8.46521899153478,8,"814",11.5740082468363,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",715
"8","70-79",2598072,8.0194389764615,3095588,8.92961751804132,5693660,8.48992785262693,"1207",28.2868525896414,525,19.3227824806772,10,"1742",24.7689463955638,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",716
"9","80-89",1251693,3.8635863943586,1992850,5.74862942705187,3244543,4.83800156397567,"1627",38.1298336067495,1131,41.6267942583732,20,"2778",39.4995023460828,"2020-04-07","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",717
"1","0-9",3957228,12.2147301775874,3798527,10.9573345167228,7755755,11.564758062942,NA,NA,NA,NA,NA,NA,NA,"2020-04-06","France","./Deaths-Age-Sex_Covid-19_France_21-04.xlsx","SpF_Data",718
